year,month,value,adjusted,sex,race,age,mari
2022,January,3.5,FALSE,Men,White,35-44,All
2021,December,2.9,FALSE,Men,White,35-44,All
2021,November,3.0,FALSE,Men,White,35-44,All
2021,October,2.7,FALSE,Men,White,35-44,All
2021,September,3.6,FALSE,Men,White,35-44,All
2021,August,3.7,FALSE,Men,White,35-44,All
2021,July,3.9,FALSE,Men,White,35-44,All
2021,June,4.4,FALSE,Men,White,35-44,All
2021,May,4.3,FALSE,Men,White,35-44,All
2021,April,3.8,FALSE,Men,White,35-44,All
2021,March,5.0,FALSE,Men,White,35-44,All
2021,February,5.1,FALSE,Men,White,35-44,All
2021,January,5.8,FALSE,Men,White,35-44,All
2020,December,5.7,FALSE,Men,White,35-44,All
2020,November,5.0,FALSE,Men,White,35-44,All
2020,October,4.9,FALSE,Men,White,35-44,All
2020,September,5.1,FALSE,Men,White,35-44,All
2020,August,5.2,FALSE,Men,White,35-44,All
2020,July,6.8,FALSE,Men,White,35-44,All
2020,June,8.0,FALSE,Men,White,35-44,All
2020,May,8.6,FALSE,Men,White,35-44,All
2020,April,9.6,FALSE,Men,White,35-44,All
2020,March,3.8,FALSE,Men,White,35-44,All
2020,February,2.9,FALSE,Men,White,35-44,All
2020,January,2.8,FALSE,Men,White,35-44,All
2023,November,2.1,FALSE,Men,White,45-54,All
2023,October,2.1,FALSE,Men,White,45-54,All
2023,September,2.4,FALSE,Men,White,45-54,All
2023,August,2.4,FALSE,Men,White,45-54,All
2023,July,2.5,FALSE,Men,White,45-54,All
2023,June,2.1,FALSE,Men,White,45-54,All
2023,May,2.3,FALSE,Men,White,45-54,All
2023,April,2.2,FALSE,Men,White,45-54,All
2023,March,2.4,FALSE,Men,White,45-54,All
2023,February,2.8,FALSE,Men,White,45-54,All
2023,January,2.7,FALSE,Men,White,45-54,All
2022,December,2.1,FALSE,Men,White,45-54,All
2022,November,2.1,FALSE,Men,White,45-54,All
2022,October,2.2,FALSE,Men,White,45-54,All
2022,September,1.9,FALSE,Men,White,45-54,All
2022,August,2.2,FALSE,Men,White,45-54,All
2022,July,2.1,FALSE,Men,White,45-54,All
2022,June,1.9,FALSE,Men,White,45-54,All
2022,May,1.6,FALSE,Men,White,45-54,All
2022,April,1.7,FALSE,Men,White,45-54,All
2022,March,2.0,FALSE,Men,White,45-54,All
2022,February,2.5,FALSE,Men,White,45-54,All
2022,January,2.8,FALSE,Men,White,45-54,All
2021,December,2.4,FALSE,Men,White,45-54,All
2021,November,2.3,FALSE,Men,White,45-54,All
2021,October,2.4,FALSE,Men,White,45-54,All
2021,September,3.1,FALSE,Men,White,45-54,All
2021,August,3.4,FALSE,Men,White,45-54,All
2021,July,3.4,FALSE,Men,White,45-54,All
2021,June,3.8,FALSE,Men,White,45-54,All
2021,May,4.1,FALSE,Men,White,45-54,All
2021,April,4.7,FALSE,Men,White,45-54,All
2021,March,4.4,FALSE,Men,White,45-54,All
2021,February,4.9,FALSE,Men,White,45-54,All
2021,January,5.0,FALSE,Men,White,45-54,All
2020,December,4.9,FALSE,Men,White,45-54,All
2020,November,4.8,FALSE,Men,White,45-54,All
2020,October,4.8,FALSE,Men,White,45-54,All
2020,September,5.0,FALSE,Men,White,45-54,All
2020,August,5.2,FALSE,Men,White,45-54,All
2020,July,5.9,FALSE,Men,White,45-54,All
2020,June,6.1,FALSE,Men,White,45-54,All
2020,May,8.3,FALSE,Men,White,45-54,All
2020,April,10.5,FALSE,Men,White,45-54,All
2020,March,3.2,FALSE,Men,White,45-54,All
2020,February,2.7,FALSE,Men,White,45-54,All
2020,January,2.8,FALSE,Men,White,45-54,All
2023,November,3.3,FALSE,Men,White,55-64,All
2023,October,2.2,FALSE,Men,White,55-64,All
2023,September,2.0,FALSE,Men,White,55-64,All
2023,August,2.1,FALSE,Men,White,55-64,All
2023,July,1.7,FALSE,Men,White,55-64,All
2023,June,2.4,FALSE,Men,White,55-64,All
2023,May,2.1,FALSE,Men,White,55-64,All
2023,April,2.0,FALSE,Men,White,55-64,All
2023,March,3.1,FALSE,Men,White,55-64,All
2023,February,2.9,FALSE,Men,White,55-64,All
2023,January,2.7,FALSE,Men,White,55-64,All
2022,December,2.3,FALSE,Men,White,55-64,All
2022,November,2.0,FALSE,Men,White,55-64,All
2022,October,2.0,FALSE,Men,White,55-64,All
2022,September,1.9,FALSE,Men,White,55-64,All
2022,August,2.2,FALSE,Men,White,55-64,All
2022,July,2.1,FALSE,Men,White,55-64,All
2022,June,2.5,FALSE,Men,White,55-64,All
2022,May,2.3,FALSE,Men,White,55-64,All
2022,April,2.5,FALSE,Men,White,55-64,All
2022,March,2.5,FALSE,Men,White,55-64,All
2022,February,3.2,FALSE,Men,White,55-64,All
2022,January,3.3,FALSE,Men,White,55-64,All
2021,December,2.2,FALSE,Men,White,55-64,All
2021,November,2.6,FALSE,Men,White,55-64,All
2021,October,2.9,FALSE,Men,White,55-64,All
2021,September,3.1,FALSE,Men,White,55-64,All
2021,August,3.3,FALSE,Men,White,55-64,All
2021,July,3.6,FALSE,Men,White,55-64,All
2021,June,3.9,FALSE,Men,White,55-64,All
2021,May,3.9,FALSE,Men,White,55-64,All
2021,April,4.8,FALSE,Men,White,55-64,All
2021,March,4.5,FALSE,Men,White,55-64,All
2021,February,5.7,FALSE,Men,White,55-64,All
2021,January,5.6,FALSE,Men,White,55-64,All
2020,December,5.6,FALSE,Men,White,55-64,All
2020,November,4.9,FALSE,Men,White,55-64,All
2020,October,4.7,FALSE,Men,White,55-64,All
2020,September,5.6,FALSE,Men,White,55-64,All
2020,August,5.7,FALSE,Men,White,55-64,All
2020,July,6.9,FALSE,Men,White,55-64,All
2020,June,7.7,FALSE,Men,White,55-64,All
2020,May,8.9,FALSE,Men,White,55-64,All
2020,April,10.7,FALSE,Men,White,55-64,All
2020,March,3.3,FALSE,Men,White,55-64,All
2020,February,3.3,FALSE,Men,White,55-64,All
2020,January,3.1,FALSE,Men,White,55-64,All
2023,November,2.8,FALSE,Men,White,65-,All
2023,October,2.1,FALSE,Men,White,65-,All
2023,September,2.8,FALSE,Men,White,65-,All
2023,August,3.6,FALSE,Men,White,65-,All
2023,July,2.2,FALSE,Men,White,65-,All
2023,June,2.9,FALSE,Men,White,65-,All
2023,May,2.9,FALSE,Men,White,65-,All
2023,April,1.9,FALSE,Men,White,65-,All
2023,March,3.1,FALSE,Men,White,65-,All
2023,February,2.3,FALSE,Men,White,65-,All
2023,January,2.7,FALSE,Men,White,65-,All
2022,December,3.1,FALSE,Men,White,65-,All
2022,November,3.1,FALSE,Men,White,65-,All
2022,October,2.1,FALSE,Men,White,65-,All
2022,September,1.8,FALSE,Men,White,65-,All
2022,August,3.1,FALSE,Men,White,65-,All
2022,July,3.4,FALSE,Men,White,65-,All
2022,June,2.9,FALSE,Men,White,65-,All
2022,May,2.8,FALSE,Men,White,65-,All
2022,April,2.8,FALSE,Men,White,65-,All
2022,March,3.2,FALSE,Men,White,65-,All
2022,February,4.0,FALSE,Men,White,65-,All
2022,January,3.7,FALSE,Men,White,65-,All
2021,December,2.5,FALSE,Men,White,65-,All
2021,November,2.5,FALSE,Men,White,65-,All
2021,October,2.8,FALSE,Men,White,65-,All
2021,September,2.4,FALSE,Men,White,65-,All
2021,August,3.7,FALSE,Men,White,65-,All
2021,July,5.0,FALSE,Men,White,65-,All
2021,June,4.9,FALSE,Men,White,65-,All
2021,May,4.1,FALSE,Men,White,65-,All
2021,April,4.0,FALSE,Men,White,65-,All
2021,March,4.8,FALSE,Men,White,65-,All
2021,February,5.7,FALSE,Men,White,65-,All
2021,January,5.3,FALSE,Men,White,65-,All
2020,December,5.2,FALSE,Men,White,65-,All
2020,November,4.9,FALSE,Men,White,65-,All
2020,October,3.9,FALSE,Men,White,65-,All
2020,September,5.5,FALSE,Men,White,65-,All
2020,August,6.3,FALSE,Men,White,65-,All
2020,July,7.0,FALSE,Men,White,65-,All
2020,June,8.3,FALSE,Men,White,65-,All
2020,May,10.3,FALSE,Men,White,65-,All
2020,April,14.0,FALSE,Men,White,65-,All
2020,March,4.0,FALSE,Men,White,65-,All
2020,February,3.5,FALSE,Men,White,65-,All
2020,January,3.4,FALSE,Men,White,65-,All
2023,November,5.2,FALSE,Women,All,All,Never Married
2023,October,5.7,FALSE,Women,All,All,Never Married
2023,September,5.2,FALSE,Women,All,All,Never Married
2023,August,6.0,FALSE,Women,All,All,Never Married
2023,July,6.0,FALSE,Women,All,All,Never Married
2023,June,6.0,FALSE,Women,All,All,Never Married
2023,May,5.4,FALSE,Women,All,All,Never Married
2023,April,4.2,FALSE,Women,All,All,Never Married
2023,March,4.8,FALSE,Women,All,All,Never Married
2023,February,5.2,FALSE,Women,All,All,Never Married
2023,January,5.5,FALSE,Women,All,All,Never Married
2022,December,5.0,FALSE,Women,All,All,Never Married
2022,November,5.5,FALSE,Women,All,All,Never Married
2022,October,5.5,FALSE,Women,All,All,Never Married
2022,September,5.7,FALSE,Women,All,All,Never Married
2022,August,6.1,FALSE,Women,All,All,Never Married
2022,July,6.3,FALSE,Women,All,All,Never Married
2022,June,6.2,FALSE,Women,All,All,Never Married
2022,May,5.5,FALSE,Women,All,All,Never Married
2022,April,4.7,FALSE,Women,All,All,Never Married
2022,March,5.4,FALSE,Women,All,All,Never Married
2022,February,5.7,FALSE,Women,All,All,Never Married
2022,January,6.0,FALSE,Women,All,All,Never Married
2021,December,5.2,FALSE,Women,All,All,Never Married
2021,November,5.9,FALSE,Women,All,All,Never Married
2021,October,6.5,FALSE,Women,All,All,Never Married
2021,September,6.4,FALSE,Women,All,All,Never Married
2021,August,8.1,FALSE,Women,All,All,Never Married
2021,July,8.0,FALSE,Women,All,All,Never Married
2021,June,8.6,FALSE,Women,All,All,Never Married
2021,May,7.8,FALSE,Women,All,All,Never Married
2021,April,7.6,FALSE,Women,All,All,Never Married
2021,March,8.4,FALSE,Women,All,All,Never Married
2021,February,8.3,FALSE,Women,All,All,Never Married
2021,January,9.4,FALSE,Women,All,All,Never Married
2020,December,8.6,FALSE,Women,All,All,Never Married
2020,November,8.6,FALSE,Women,All,All,Never Married
2020,October,9.1,FALSE,Women,All,All,Never Married
2020,September,10.7,FALSE,Women,All,All,Never Married
2020,August,12.1,FALSE,Women,All,All,Never Married
2020,July,14.8,FALSE,Women,All,All,Never Married
2020,June,16.8,FALSE,Women,All,All,Never Married
2020,May,19.2,FALSE,Women,All,All,Never Married
2020,April,20.7,FALSE,Women,All,All,Never Married
2020,March,6.0,FALSE,Women,All,All,Never Married
2020,February,5.2,FALSE,Women,All,All,Never Married
2020,January,5.9,FALSE,Women,All,All,Never Married
2023,November,1.8,FALSE,Women,All,All,"Married, spouse present"
2023,October,2.0,FALSE,Women,All,All,"Married, spouse present"
2023,September,2.1,FALSE,Women,All,All,"Married, spouse present"
2023,August,2.5,FALSE,Women,All,All,"Married, spouse present"
2023,July,2.6,FALSE,Women,All,All,"Married, spouse present"
2023,June,2.3,FALSE,Women,All,All,"Married, spouse present"
2023,May,2.0,FALSE,Women,All,All,"Married, spouse present"
2023,April,1.8,FALSE,Women,All,All,"Married, spouse present"
2023,March,1.9,FALSE,Women,All,All,"Married, spouse present"
2023,February,2.1,FALSE,Women,All,All,"Married, spouse present"
2023,January,2.0,FALSE,Women,All,All,"Married, spouse present"
2022,December,1.8,FALSE,Women,All,All,"Married, spouse present"
2022,November,1.8,FALSE,Women,All,All,"Married, spouse present"
2022,October,2.0,FALSE,Women,All,All,"Married, spouse present"
2022,September,1.9,FALSE,Women,All,All,"Married, spouse present"
2022,August,2.5,FALSE,Women,All,All,"Married, spouse present"
2022,July,2.7,FALSE,Women,All,All,"Married, spouse present"
2022,June,2.4,FALSE,Women,All,All,"Married, spouse present"
2022,May,1.9,FALSE,Women,All,All,"Married, spouse present"
2022,April,1.9,FALSE,Women,All,All,"Married, spouse present"
2022,March,2.0,FALSE,Women,All,All,"Married, spouse present"
2022,February,2.4,FALSE,Women,All,All,"Married, spouse present"
2022,January,2.5,FALSE,Women,All,All,"Married, spouse present"
2021,December,2.2,FALSE,Women,All,All,"Married, spouse present"
2021,November,2.5,FALSE,Women,All,All,"Married, spouse present"
2021,October,2.8,FALSE,Women,All,All,"Married, spouse present"
2021,September,2.8,FALSE,Women,All,All,"Married, spouse present"
2021,August,3.3,FALSE,Women,All,All,"Married, spouse present"
2021,July,3.9,FALSE,Women,All,All,"Married, spouse present"
2021,June,3.9,FALSE,Women,All,All,"Married, spouse present"
2021,May,3.3,FALSE,Women,All,All,"Married, spouse present"
2021,April,3.6,FALSE,Women,All,All,"Married, spouse present"
2021,March,3.7,FALSE,Women,All,All,"Married, spouse present"
2021,February,4.3,FALSE,Women,All,All,"Married, spouse present"
2021,January,4.5,FALSE,Women,All,All,"Married, spouse present"
2020,December,4.4,FALSE,Women,All,All,"Married, spouse present"
2020,November,4.2,FALSE,Women,All,All,"Married, spouse present"
2020,October,4.6,FALSE,Women,All,All,"Married, spouse present"
2020,September,5.9,FALSE,Women,All,All,"Married, spouse present"
2020,August,6.9,FALSE,Women,All,All,"Married, spouse present"
2020,July,9.3,FALSE,Women,All,All,"Married, spouse present"
2020,June,9.2,FALSE,Women,All,All,"Married, spouse present"
2020,May,11.1,FALSE,Women,All,All,"Married, spouse present"
2020,April,12.8,FALSE,Women,All,All,"Married, spouse present"
2020,March,3.0,FALSE,Women,All,All,"Married, spouse present"
2020,February,2.3,FALSE,Women,All,All,"Married, spouse present"
2020,January,2.2,FALSE,Women,All,All,"Married, spouse present"
2023,November,2.8,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2023,October,3.2,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2023,September,3.2,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2023,August,4.3,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2023,July,3.8,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2023,June,3.4,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2023,May,3.2,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2023,April,3.4,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2023,March,4.0,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2023,February,4.2,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2023,January,3.4,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2022,December,3.2,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2022,November,3.3,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2022,October,3.8,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2022,September,3.2,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2022,August,4.0,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2022,July,3.5,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2022,June,4.0,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2022,May,3.5,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2022,April,3.1,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2022,March,3.6,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2022,February,4.5,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2022,January,4.5,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2021,December,3.7,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2021,November,3.8,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2021,October,4.4,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2021,September,5.2,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2021,August,6.2,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2021,July,6.6,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2021,June,7.2,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2021,May,5.5,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2021,April,6.4,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2021,March,6.4,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2021,February,6.8,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2021,January,6.4,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2020,December,6.9,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2020,November,6.6,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2020,October,7.1,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2020,September,8.8,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2020,August,9.6,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2020,July,10.4,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2020,June,11.1,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2020,May,14.3,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2020,April,15.2,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2020,March,4.5,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2020,February,3.5,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2020,January,3.9,FALSE,Women,All,All,"Widdowed, divorced, or seperated"
2023,November,3.3,FALSE,Women,All,25-34,All
2023,October,3.7,FALSE,Women,All,25-34,All
2023,September,3.3,FALSE,Women,All,25-34,All
2023,August,4.6,FALSE,Women,All,25-34,All
2023,July,3.9,FALSE,Women,All,25-34,All
2023,June,4.1,FALSE,Women,All,25-34,All
2023,May,3.7,FALSE,Women,All,25-34,All
2023,April,3.1,FALSE,Women,All,25-34,All
2023,March,3.4,FALSE,Women,All,25-34,All
2023,February,3.9,FALSE,Women,All,25-34,All
2023,January,3.6,FALSE,Women,All,25-34,All
2022,December,3.3,FALSE,Women,All,25-34,All
2022,November,3.8,FALSE,Women,All,25-34,All
2022,October,3.9,FALSE,Women,All,25-34,All
2022,September,3.5,FALSE,Women,All,25-34,All
2022,August,4.5,FALSE,Women,All,25-34,All
2022,July,4.4,FALSE,Women,All,25-34,All
2022,June,3.5,FALSE,Women,All,25-34,All
2022,May,3.5,FALSE,Women,All,25-34,All
2022,April,3.3,FALSE,Women,All,25-34,All
2022,March,3.9,FALSE,Women,All,25-34,All
2022,February,4.3,FALSE,Women,All,25-34,All
2022,January,4.3,FALSE,Women,All,25-34,All
2021,December,3.6,FALSE,Women,All,25-34,All
2021,November,3.7,FALSE,Women,All,25-34,All
2021,October,4.4,FALSE,Women,All,25-34,All
2021,September,4.8,FALSE,Women,All,25-34,All
2021,August,6.0,FALSE,Women,All,25-34,All
2021,July,6.5,FALSE,Women,All,25-34,All
2021,June,6.0,FALSE,Women,All,25-34,All
2021,May,5.0,FALSE,Women,All,25-34,All
2021,April,5.8,FALSE,Women,All,25-34,All
2021,March,6.7,FALSE,Women,All,25-34,All
2021,February,6.1,FALSE,Women,All,25-34,All
2021,January,6.7,FALSE,Women,All,25-34,All
2020,December,6.2,FALSE,Women,All,25-34,All
2020,November,6.1,FALSE,Women,All,25-34,All
2020,October,6.9,FALSE,Women,All,25-34,All
2020,September,8.6,FALSE,Women,All,25-34,All
2020,August,10.1,FALSE,Women,All,25-34,All
2020,July,11.5,FALSE,Women,All,25-34,All
2020,June,11.8,FALSE,Women,All,25-34,All
2020,May,13.6,FALSE,Women,All,25-34,All
2020,April,14.6,FALSE,Women,All,25-34,All
2020,March,4.1,FALSE,Women,All,25-34,All
2020,February,3.5,FALSE,Women,All,25-34,All
2020,January,3.7,FALSE,Women,All,25-34,All
2023,November,2.3,FALSE,Women,All,35-44,All
2023,October,2.8,FALSE,Women,All,35-44,All
2023,September,2.6,FALSE,Women,All,35-44,All
2023,August,3.3,FALSE,Women,All,35-44,All
2023,July,3.7,FALSE,Women,All,35-44,All
2023,June,3.6,FALSE,Women,All,35-44,All
2023,May,2.8,FALSE,Women,All,35-44,All
2023,April,2.7,FALSE,Women,All,35-44,All
2023,March,2.2,FALSE,Women,All,35-44,All
2023,February,2.5,FALSE,Women,All,35-44,All
2023,January,2.8,FALSE,Women,All,35-44,All
2022,December,2.3,FALSE,Women,All,35-44,All
2022,November,2.8,FALSE,Women,All,35-44,All
2022,October,3.0,FALSE,Women,All,35-44,All
2022,September,3.1,FALSE,Women,All,35-44,All
2022,August,3.1,FALSE,Women,All,35-44,All
2022,July,3.1,FALSE,Women,All,35-44,All
2022,June,3.6,FALSE,Women,All,35-44,All
2022,May,2.7,FALSE,Women,All,35-44,All
2022,April,2.7,FALSE,Women,All,35-44,All
2022,March,2.7,FALSE,Women,All,35-44,All
2022,February,3.4,FALSE,Women,All,35-44,All
2022,January,3.6,FALSE,Women,All,35-44,All
2021,December,3.0,FALSE,Women,All,35-44,All
2021,November,3.6,FALSE,Women,All,35-44,All
2021,October,3.8,FALSE,Women,All,35-44,All
2021,September,3.8,FALSE,Women,All,35-44,All
2021,August,4.6,FALSE,Women,All,35-44,All
2021,July,5.2,FALSE,Women,All,35-44,All
2021,June,5.7,FALSE,Women,All,35-44,All
2021,May,4.3,FALSE,Women,All,35-44,All
2021,April,5.0,FALSE,Women,All,35-44,All
2021,March,5.1,FALSE,Women,All,35-44,All
2021,February,5.8,FALSE,Women,All,35-44,All
2021,January,5.7,FALSE,Women,All,35-44,All
2020,December,4.9,FALSE,Women,All,35-44,All
2020,November,5.4,FALSE,Women,All,35-44,All
2020,October,5.8,FALSE,Women,All,35-44,All
2020,September,6.3,FALSE,Women,All,35-44,All
2020,August,6.9,FALSE,Women,All,35-44,All
2020,July,9.0,FALSE,Women,All,35-44,All
2020,June,9.4,FALSE,Women,All,35-44,All
2020,May,10.7,FALSE,Women,All,35-44,All
2020,April,12.5,FALSE,Women,All,35-44,All
2020,March,3.6,FALSE,Women,All,35-44,All
2020,February,2.9,FALSE,Women,All,35-44,All
2020,January,3.0,FALSE,Women,All,35-44,All
2023,November,2.2,FALSE,Women,All,45-54,All
2023,October,2.1,FALSE,Women,All,45-54,All
2023,September,2.3,FALSE,Women,All,45-54,All
2023,August,2.7,FALSE,Women,All,45-54,All
2023,July,2.4,FALSE,Women,All,45-54,All
2023,June,2.3,FALSE,Women,All,45-54,All
2023,May,2.3,FALSE,Women,All,45-54,All
2023,April,2.1,FALSE,Women,All,45-54,All
2023,March,2.8,FALSE,Women,All,45-54,All
2023,February,2.9,FALSE,Women,All,45-54,All
2023,January,2.5,FALSE,Women,All,45-54,All
2022,December,2.3,FALSE,Women,All,45-54,All
2022,November,2.5,FALSE,Women,All,45-54,All
2022,October,2.5,FALSE,Women,All,45-54,All
2022,September,1.8,FALSE,Women,All,45-54,All
2022,August,3.2,FALSE,Women,All,45-54,All
2022,July,2.9,FALSE,Women,All,45-54,All
2022,June,2.7,FALSE,Women,All,45-54,All
2022,May,2.2,FALSE,Women,All,45-54,All
2022,April,2.0,FALSE,Women,All,45-54,All
2022,March,2.6,FALSE,Women,All,45-54,All
2022,February,2.7,FALSE,Women,All,45-54,All
2022,January,2.9,FALSE,Women,All,45-54,All
2021,December,2.8,FALSE,Women,All,45-54,All
2021,November,2.9,FALSE,Women,All,45-54,All
2021,October,4.1,FALSE,Women,All,45-54,All
2021,September,4.0,FALSE,Women,All,45-54,All
2021,August,4.4,FALSE,Women,All,45-54,All
2021,July,4.1,FALSE,Women,All,45-54,All
2021,June,4.7,FALSE,Women,All,45-54,All
2021,May,4.2,FALSE,Women,All,45-54,All
2021,April,4.2,FALSE,Women,All,45-54,All
2021,March,4.5,FALSE,Women,All,45-54,All
2021,February,5.3,FALSE,Women,All,45-54,All
2021,January,5.2,FALSE,Women,All,45-54,All
2020,December,5.4,FALSE,Women,All,45-54,All
2020,November,5.2,FALSE,Women,All,45-54,All
